,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
9096,14359,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9097,14360,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9098,14361,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9099,14362,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9100,14363,214.0,Organic acids and derivatives,0.625,superclass,16.0,In silico
9101,14367,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9102,14368,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9103,14371,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9104,14375,514.0,Organic acids and derivatives,0.5285714285714286,superclass,7.0,In silico
9105,14376,98.0,Organic acids and derivatives,0.5761904761904761,superclass,21.0,In silico
9106,14376,98.0,Lipids and lipid-like molecules,0.5761904761904761,superclass,21.0,In silico
9107,14378,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9108,14379,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9109,14382,124.0,Benzenoids;Benzene and substituted derivatives;Toluenes,1.0743589743589743,subclass,39.0,In silico
9110,14383,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9111,14384,25.0,,,,,
9112,14386,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9113,14388,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9114,14390,2186.0,"Lignans, neolignans and related compounds",1.1,superclass,2.0,In silico
9115,14391,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9116,14394,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9117,14397,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9118,14399,2966.0,,,,,
9119,14400,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9120,14402,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9121,14403,1927.0,Organoheterocyclic compounds,0.6714285714285714,superclass,7.0,In silico
9122,14404,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9123,14405,324.0,Lipids and lipid-like molecules;Steroids and steroid derivatives,1.1,class,13.0,In silico
9124,14406,683.0,Lipids and lipid-like molecules,0.725,superclass,16.0,In silico
9125,14411,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9126,14414,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9127,14420,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9128,14422,934.0,Organic nitrogen compounds;Organonitrogen compounds,1.0,class,7.0,In silico
9129,14423,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9130,14424,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9131,14425,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9132,14427,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9133,14428,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9134,14429,313.0,,,,,
9135,14430,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9136,14440,96.0,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
9137,14440,96.0,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
9138,14441,413.0,Organic acids and derivatives,0.6,superclass,8.0,In silico
9139,14446,514.0,Organic acids and derivatives,0.5285714285714286,superclass,7.0,In silico
9140,14448,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9141,14452,402.0,Lipids and lipid-like molecules,0.8894736842105263,superclass,19.0,In silico
9142,14454,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9143,14457,180.0,,,,,
9144,14460,1911.0,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
9145,14461,40.0,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
9146,14464,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9147,14468,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9148,14474,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9149,14477,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9150,14478,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9151,14479,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9152,14480,2953.0,Benzenoids;Benzene and substituted derivatives,1.0,class,2.0,In silico
9153,14482,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9154,14485,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9155,14486,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9156,14488,231.0,Lipids and lipid-like molecules;Steroids and steroid derivatives;Cholestane steroids,0.8272727272727273,subclass,11.0,In silico
9157,14496,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9158,14501,2714.0,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,1.0,subclass,2.0,In silico
9159,14503,337.0,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.85,subclass,40.0,In silico
9160,14504,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9161,14505,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9162,14511,2203.0,Lipids and lipid-like molecules;Prenol lipids,1.0,class,1.0,In silico
9163,14513,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9164,14520,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9165,14521,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9166,14525,2452.0,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
9167,14526,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9168,14527,723.0,Benzenoids,1.1,superclass,2.0,In silico
9169,14528,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9170,14531,292.0,Lipids and lipid-like molecules,0.5555555555555556,superclass,18.0,In silico
9171,14538,1513.0,Lipids and lipid-like molecules;Steroids and steroid derivatives;Cholestane steroids,1.0,subclass,1.0,In silico
9172,14542,1343.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
9173,14543,482.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,1.0,subclass,1.0,In silico
9174,14548,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9175,14552,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9176,14554,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9177,14559,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9178,14560,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9179,14562,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9180,14563,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9181,14564,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9182,14565,439.0,Lipids and lipid-like molecules,1.0,superclass,4.0,In silico
9183,14576,1947.0,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,In silico
9184,14578,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9185,14582,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9186,14583,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9187,14584,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9188,14588,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9189,14589,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9190,14590,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9191,14592,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9192,14595,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9193,14596,1651.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,5.0,In silico
9194,14603,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9195,14604,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9196,14605,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9197,14606,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9198,14608,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9199,14612,96.0,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
9200,14612,96.0,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
9201,14616,440.0,Lipids and lipid-like molecules,0.8021276595744681,superclass,47.0,In silico
9202,14620,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9203,14622,1476.0,Organic acids and derivatives;Carboxylic acids and derivatives;Tricarboxylic acids and derivatives,1.1,subclass,2.0,In silico
9204,14623,186.0,,,,,
9205,14625,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9206,14626,524.0,,,,,
9207,14627,463.0,Lipids and lipid-like molecules;Fatty Acyls;Lineolic acids and derivatives,0.7428571428571429,subclass,14.0,In silico
9208,14628,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9209,14632,683.0,Lipids and lipid-like molecules,0.725,superclass,16.0,In silico
9210,14634,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9211,14636,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9212,14638,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9213,14642,115.0,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
9214,14643,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9215,14645,174.0,Lipids and lipid-like molecules,0.9125,superclass,48.0,In silico
9216,14648,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9217,14651,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9218,14656,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9219,14658,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9220,14667,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9221,14668,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9222,14671,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9223,14674,453.0,Lipids and lipid-like molecules;Fatty Acyls,0.8333333333333334,class,6.0,In silico
9224,14675,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9225,14676,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9226,14678,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9227,14682,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9228,14685,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9229,14686,147.0,Organic acids and derivatives,0.731578947368421,superclass,19.0,In silico
9230,14687,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9231,14688,897.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,1.1,subclass,3.0,In silico
9232,14691,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9233,14692,1269.0,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,1.1,subclass,6.0,In silico
9234,14694,2854.0,Organic acids and derivatives,0.6666666666666666,superclass,3.0,In silico
9235,14695,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9236,14696,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9237,14703,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9238,14704,136.0,,,,,
9239,14705,789.0,Lipids and lipid-like molecules;Prenol lipids,0.9571428571428571,class,7.0,In silico
9240,14708,124.0,Benzenoids;Benzene and substituted derivatives;Toluenes,1.0743589743589743,subclass,39.0,In silico
9241,14710,1450.0,,,,,
9242,14714,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9243,14715,2825.0,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
9244,14717,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9245,14721,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9246,14722,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9247,14725,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9248,14726,99.0,Lipids and lipid-like molecules,0.7867469879518072,superclass,83.0,In silico
9249,14728,186.0,,,,,
9250,14730,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9251,14732,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9252,14733,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9253,14735,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9254,14738,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9255,14744,517.0,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,0.7140350877192982,subclass,57.0,In silico
9256,14749,2314.0,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
9257,14756,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9258,14760,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9259,14765,96.0,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
9260,14765,96.0,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
9261,14767,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9262,14774,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9263,14775,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9264,14777,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9265,14778,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9266,14780,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9267,14782,846.0,Lipids and lipid-like molecules,1.0,superclass,6.0,In silico
9268,14785,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9269,14787,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9270,14791,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9271,14792,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9272,14801,115.0,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
9273,14802,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9274,14806,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9275,14807,-1.0,Lipids and lipid-like molecules,0.6736894164193867,superclass,5055.0,In silico
9276,14808,1674.0,Organic acids and derivatives;Carboxylic acids and derivatives;Dicarboxylic acids and derivatives,1.0,subclass,2.0,In silico
9277,14812,96.0,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
9278,14812,96.0,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
