experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierrSmallNets,3383,6110,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,6110,no matches,no matches,no matches,Carbonyl compounds,1,subclass,2,Insilico
dorcierrSmallNets,3384,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3385,4345,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,4345,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dorcierrSmallNets,3386,4714,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,4714,no matches,no matches,no matches,Prenol lipids,1,class,2,Insilico
dorcierrSmallNets,3387,708,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,708,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,0.75,subclass,4,Library
dorcierrSmallNets,3388,1321,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,1321,Benzenoids,Benzene and substituted derivatives,Sesquiterpenoids,NA,NA,NA,NA,NA
dorcierrSmallNets,3389,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,730,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierrSmallNets,3390,6570,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,6570,no matches,no matches,no matches,Fatty Acyls,1,class,3,Insilico
dorcierrSmallNets,3391,2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic sulfuric acids and derivatives,Sulfuric acid esters,2697,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmallNets,3392,74,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,NA,NA,NA,Organoheterocyclic compounds,Pyridines and derivatives,NA,74,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,Organoheterocyclic compounds,0.7142857142857143,superclass,7,Library
dorcierrSmallNets,3393,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3394,3374,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,3374,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Carbonyl compounds,0.75,subclass,4,Library
dorcierrSmallNets,3395,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3396,-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,NA,NA,Library
dorcierrSmallNets,3397,-1,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierrSmallNets,3398,4004,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,4004,no matches,no matches,no matches,Sesquiterpenoids,1,subclass,2,Insilico
dorcierrSmallNets,3399,208,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,208,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,0.9090909090909091,subclass,11,Library
dorcierrSmallNets,3400,-1,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,Pyranocoumarins,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3401,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3402,1684,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,1684,no matches,no matches,no matches,Fatty Acyls,0.9,class,10,Insilico
dorcierrSmallNets,3403,2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,2697,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmallNets,3404,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3405,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3406,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",108,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3407,1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1623,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,1,Library
dorcierrSmallNets,3408,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",7,no matches,no matches,no matches,N/A,1,subclass,3,Library
dorcierrSmallNets,3409,1428,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,1428,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmallNets,3410,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,no matches,no matches,no matches,Organic acids and derivatives,0.5357142857142857,superclass,28,Insilico
dorcierrSmallNets,3411,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,1035,Organoheterocyclic compounds,Phenanthrolines,nan,N/A,1,subclass,1,Library
dorcierrSmallNets,3412,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3413,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azacyclic compounds,NA,485,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3414,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,423,no matches,no matches,no matches,N/A,0.6,superclass,10,Insilico
dorcierrSmallNets,3415,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3416,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3417,339,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",339,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3418,152,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,152,no matches,no matches,no matches,Lipids and lipid-like molecules,0.75,superclass,4,Insilico
dorcierrSmallNets,3419,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",843,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.8,subclass,5,Insilico
dorcierrSmallNets,3420,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,376,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3421,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3422,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3423,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,216,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico
dorcierrSmallNets,3424,298,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",298,no matches,no matches,no matches,"Bile acids, alcohols and derivatives",1,subclass,2,Library
dorcierrSmallNets,3425,1565,N/A,N/A,N/A,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1565,Lipids and lipid-like molecules,Lactones,Gamma butyrolactones,NA,NA,NA,NA,NA
dorcierrSmallNets,3426,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,673,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Lipids and lipid-like molecules,0.6,superclass,5,Library
dorcierrSmallNets,3427,1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,1073,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3428,-1,NA,NA,NA,Organoheterocyclic compounds,Pyridines and derivatives,Hydropyridines,NA,NA,NA,Organoheterocyclic compounds,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3429,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",108,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3430,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,79,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3431,5713,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,5713,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,3432,-1,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxides,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3433,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,682,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3434,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3435,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,109,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,3,Insilico
dorcierrSmallNets,3436,1407,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1407,no matches,no matches,no matches,Fatty amides,1,subclass,2,Library
dorcierrSmallNets,3437,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",214,Phenylpropanoids and polyketides,Stilbenes,nan,N/A,1,subclass,2,Library
dorcierrSmallNets,3438,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3439,1663,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA,NA,1663,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,0.6666666666666666,superclass,9,Library
dorcierrSmallNets,3440,4593,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",4593,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.8,subclass,5,Insilico
dorcierrSmallNets,3441,2858,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,2858,no matches,no matches,no matches,Lipids and lipid-like molecules,0.75,superclass,4,Insilico
dorcierrSmallNets,3442,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3443,2378,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,2378,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierrSmallNets,3444,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3445,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",33,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,3,Insilico
dorcierrSmallNets,3446,2642,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,2642,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3447,2757,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Purine nucleosides,NA,2757,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3448,-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Organoheterocyclic compounds,Benzopyrans,2-benzopyrans,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,-1,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Pregnane steroids,1,NA,NA,Library
dorcierrSmallNets,3449,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3450,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,2463,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3451,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3452,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3453,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3454,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3455,1882,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,1882,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3456,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,320,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3457,2752,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,2752,no matches,no matches,no matches,Carboxylic acids and derivatives,1,class,3,Insilico
dorcierrSmallNets,3458,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,30,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6470588235294118,superclass,17,Insilico
dorcierrSmallNets,3459,4556,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,4556,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,3460,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3461,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3462,3786,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,3786,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3463,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",108,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3464,6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,6582,no matches,no matches,no matches,Fatty Acyls,1,class,2,Insilico
dorcierrSmallNets,3465,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,875,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5333333333333333,superclass,15,Insilico
dorcierrSmallNets,3466,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,no matches,no matches,no matches,Organic nitrogen compounds,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,3467,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3468,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3469,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3470,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3471,-1,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3472,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Dioxolanes,"1,3-dioxolanes",979,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5675675675675675,superclass,37,Insilico
dorcierrSmallNets,3473,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3474,153,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,153,no matches,no matches,no matches,Terpene lactones,0.75,subclass,8,Insilico
dorcierrSmallNets,3475,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3476,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3477,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3478,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3479,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,Halophenols,286,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierrSmallNets,3480,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3481,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3482,-1,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3483,-1,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3484,3162,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Hydroxy acids and derivatives,NA,3162,no matches,no matches,no matches,N/A,1,subclass,2,Library
dorcierrSmallNets,3485,1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,1212,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3486,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3487,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3488,3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrrolidines,NA,3076,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3489,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3490,1334,NA,NA,NA,Organoheterocyclic compounds,Pteridines and derivatives,Alloxazines and isoalloxazines,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1334,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3491,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3492,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3493,40,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,40,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3494,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3495,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3496,713,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,713,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,NA,NA
dorcierrSmallNets,3497,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,979,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5675675675675675,superclass,37,Insilico
dorcierrSmallNets,3498,-1,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmallNets,3499,1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1191,no matches,no matches,no matches,Prenol lipids,1,class,2,Insilico
