experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_SmallNets,13204,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13205,79,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenethylamines,NA,NA,NA,NA,NA
dataset1_SmallNets,13206,4182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13207,20,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico
dataset1_SmallNets,13208,3659,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_SmallNets,13209,109,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,0.7666666666666666,class,3,Insilico
dataset1_SmallNets,13210,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,13211,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13212,11,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid derivatives,1.1,subclass,2,Insilico
dataset1_SmallNets,13213,651,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13214,3239,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.85,superclass,4,Insilico
dataset1_SmallNets,13215,2641,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives,Benzenoids,0.7,superclass,5,Insilico
dataset1_SmallNets,13216,2970,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,Imidazoles,1,subclass,1,Insilico
dataset1_SmallNets,13217,4146,Lupinine,Alkaloids and derivatives,Lupin alkaloids,Lupinine-type alkaloids,Organoheterocyclic compounds,Quinolizidines,NA,Lupinine-type alkaloids,1.1,subclass,3,Library
dataset1_SmallNets,13218,2798,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.6,superclass,6,Insilico
dataset1_SmallNets,13219,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,NA,NA,NA,NA,NA
dataset1_SmallNets,13220,1201,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Lipids and lipid-like molecules,1,superclass,3,Library
dataset1_SmallNets,13221,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13222,181,Val Ser Ala Lys,N/A,N/A,N/A,Organoheterocyclic compounds,Heteroaromatic compounds,NA,Piperidinecarboxylic acids and derivatives,0.75,subclass,4,Library
dataset1_SmallNets,13223,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13224,354,"all-trans-13,14-Dihydroretinol",Lipids and lipid-like molecules,Prenol lipids,Retinoids,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Retinoids,1,subclass,1,Library
dataset1_SmallNets,13225,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13226,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13227,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,N-arylamides,NA,NA,NA,NA,NA
dataset1_SmallNets,13228,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,13229,892,NA,NA,NA,NA,Organoheterocyclic compounds,Oxanes,NA,Lipids and lipid-like molecules,0.5555555555555556,superclass,45,Insilico
dataset1_SmallNets,13230,13,"Massbank:RP030602 N6-Isopentenyladenosine|Riboprine|(2R,3S,4R,5R)-2-(hydroxymethyl)-5-[6-(3-methylbut-2-enylamino)purin-9-yl]oxolane-3,4-diol",N/A,N/A,N/A,"Nucleosides, nucleotides, and analogues",Purine nucleosides,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13231,6160,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13232,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13233,208,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Fatty acid esters,1,subclass,10,Library
dataset1_SmallNets,13234,7089,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,13235,468,"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-rel-",Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Gamma butyrolactones,1,subclass,4,Library
dataset1_SmallNets,13236,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13237,4119,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,1,Insilico
dataset1_SmallNets,13238,5232,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_SmallNets,13239,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,13240,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13241,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13242,20,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico
dataset1_SmallNets,13243,4763,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,3,Insilico
dataset1_SmallNets,13244,845,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,Organic acids and derivatives,0.5238095238095238,superclass,21,Insilico
dataset1_SmallNets,13245,1245,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Organoheterocyclic compounds,0.5555555555555556,superclass,9,Insilico
dataset1_SmallNets,13246,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13247,27,NA,NA,NA,NA,NA,NA,NA,Depsipeptides,0.75,subclass,4,Insilico
dataset1_SmallNets,13248,913,"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-rel-",Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Benzenoids,Phenol ethers,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13249,3239,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,0.85,superclass,4,Insilico
dataset1_SmallNets,13250,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,N-phenylthioureas,NA,NA,NA,NA,NA
dataset1_SmallNets,13251,-1,"5-Pregnene-3.beta.,17,20.alpha.-triol",Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Pregnane steroids,1,NA,NA,Library
dataset1_SmallNets,13252,845,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5238095238095238,superclass,21,Insilico
dataset1_SmallNets,13253,2698,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Lipids and lipid-like molecules,0.85,superclass,4,Insilico
dataset1_SmallNets,13254,1409,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1.1,subclass,2,Library
dataset1_SmallNets,13255,6274,NA,NA,NA,NA,NA,NA,NA,Benzopyrans,1,class,1,Insilico
dataset1_SmallNets,13256,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13257,2761,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,1.1,class,2,Insilico
dataset1_SmallNets,13258,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,NA,NA,NA,NA,NA
dataset1_SmallNets,13259,144,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13260,123,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.9620689655172413,subclass,29,Insilico
dataset1_SmallNets,13261,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13262,3066,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,13263,-1,Dinor-12-oxophytodienoic Acid,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13264,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13265,3472,"Massbank:NA000300 Lupinine|[(1R,9aR)-2,3,4,6,7,8,9,9a-octahydro-1H-quinolizin-1-yl]methanol",Alkaloids and derivatives,Lupin alkaloids,Lupinine-type alkaloids,Alkaloids and derivatives,Lupin alkaloids,Lupinine-type alkaloids,Lupinine-type alkaloids,1.1,subclass,2,Library
dataset1_SmallNets,13266,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13267,1102,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,1.1,subclass,2,Insilico
dataset1_SmallNets,13268,4411,NA,NA,NA,NA,NA,NA,NA,Azoles,1,class,1,Insilico
dataset1_SmallNets,13269,-1,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13270,3103,NA,NA,NA,NA,Organoheterocyclic compounds,Azacyclic compounds,NA,Lipids and lipid-like molecules,0.5454545454545454,superclass,11,Insilico
dataset1_SmallNets,13271,333,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,0.7666666666666666,superclass,9,Insilico
dataset1_SmallNets,13272,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_SmallNets,13273,2445,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organic acids and derivatives,0.85,superclass,4,Insilico
dataset1_SmallNets,13274,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13275,1584,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,1,superclass,2,Library
dataset1_SmallNets,13276,2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13277,910,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Chalcones and dihydrochalcones,1.009090909090909,subclass,11,Insilico
dataset1_SmallNets,13278,2416,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13279,79,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13280,31,NA,NA,NA,NA,NA,NA,NA,Ethers,0.9249999999999999,subclass,40,Insilico
dataset1_SmallNets,13281,3239,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Lipids and lipid-like molecules,0.85,superclass,4,Insilico
dataset1_SmallNets,13282,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,NA
dataset1_SmallNets,13283,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13284,297,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,0.7666666666666666,class,12,Insilico
dataset1_SmallNets,13285,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,13286,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13287,369,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,Organic acids and derivatives,0.5483870967741935,superclass,31,Insilico
dataset1_SmallNets,13288,1034,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,1.1,class,2,Insilico
dataset1_SmallNets,13289,13,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Anilides,NA,NA,NA,NA,NA
dataset1_SmallNets,13290,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,13291,4377,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzene and substituted derivatives,1.1,class,2,Insilico
dataset1_SmallNets,13292,506,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,0.9,class,5,Insilico
dataset1_SmallNets,13293,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,NA,NA,NA,NA,NA
dataset1_SmallNets,13294,208,Massbank:RP024902 Decanoyl-L-Carnitine|Decanoylcarnitine|3-decanoyloxy-4-(trimethylazaniumyl)butanoate,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1,subclass,10,Library
dataset1_SmallNets,13295,2251,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,Phenylpropanoids and polyketides,0.7666666666666666,superclass,3,Insilico
dataset1_SmallNets,13296,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13297,487,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Lipids and lipid-like molecules,0.7666666666666666,superclass,3,Insilico
dataset1_SmallNets,13298,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,13299,906,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,NA,Sphingolipids,0.7666666666666666,class,3,Insilico
dataset1_SmallNets,13300,144,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13301,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA
dataset1_SmallNets,13302,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_SmallNets,13303,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13304,5423,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,1.1,subclass,3,Insilico
dataset1_SmallNets,13305,2003,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,13306,3718,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Fatty acids and conjugates,1.1,subclass,2,Insilico
dataset1_SmallNets,13307,178,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico
dataset1_SmallNets,13308,121,Hexaethylene glycol,N/A,N/A,N/A,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Ethers,1.1,subclass,6,Library
dataset1_SmallNets,13309,4560,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Organoheterocyclic compounds,0.7666666666666666,superclass,3,Insilico
dataset1_SmallNets,13310,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_SmallNets,13311,1046,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,1,subclass,3,Library
dataset1_SmallNets,13312,859,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Prenol lipids,0.7363636363636363,class,11,Insilico
dataset1_SmallNets,13313,-1,Thr-Ser-Lys,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Amino acids, peptides, and analogues",1,NA,NA,Library
dataset1_SmallNets,13314,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13315,20,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico
dataset1_SmallNets,13316,213,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,13317,6534,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13318,208,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1,subclass,10,Library
dataset1_SmallNets,13319,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_SmallNets,13320,2094,NA,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dataset1_SmallNets,13321,1035,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13322,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13323,410,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,5,Insilico
dataset1_SmallNets,13324,3117,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,13325,1002,NA,NA,NA,NA,NA,NA,NA,Amines,0.9181818181818182,subclass,11,Insilico
dataset1_SmallNets,13326,397,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Lipids and lipid-like molecules,0.9571428571428571,superclass,7,Insilico
dataset1_SmallNets,13327,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,NA,NA,NA,NA,NA
dataset1_SmallNets,13328,285,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13329,2656,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13330,646,Spectral Match to Met-Leu from NIST14,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13331,5075,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoserines,NA,NA,NA,NA,NA
dataset1_SmallNets,13332,1035,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_SmallNets,13333,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_SmallNets,13334,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13335,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13336,835,Ser Leu Leu,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,13,Insilico
dataset1_SmallNets,13337,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13338,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13339,6461,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,13340,-1,Brefeldin A,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,13341,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13342,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13343,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13344,1781,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13345,3972,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,3,Insilico
dataset1_SmallNets,13346,1999,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13347,-1,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Purine nucleotides,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13348,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13349,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13350,390,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,4,Insilico
dataset1_SmallNets,13351,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,13352,1652,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,13353,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13354,2641,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Benzenoids,0.7,superclass,5,Insilico
dataset1_SmallNets,13355,2656,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13356,-1,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13357,835,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,13,Insilico
dataset1_SmallNets,13358,835,Ile Thr Leu,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,13,Insilico
dataset1_SmallNets,13359,4560,NA,NA,NA,NA,Organosulfur compounds,Thioethers,Aryl thioethers,Organoheterocyclic compounds,0.7666666666666666,superclass,3,Insilico
dataset1_SmallNets,13360,178,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico
dataset1_SmallNets,13361,3703,NA,NA,NA,NA,NA,NA,NA,Steroid esters,1,subclass,1,Library
dataset1_SmallNets,13362,2505,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,1.1,class,2,Insilico
dataset1_SmallNets,13363,-1,NA,NA,NA,NA,Organoheterocyclic compounds,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13364,5642,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,13365,3739,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,13366,70,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Imidazolidines,1,subclass,1,Library
dataset1_SmallNets,13367,410,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,5,Insilico
dataset1_SmallNets,13368,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13369,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,13370,1999,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,13371,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,NA,NA,NA,NA,NA
dataset1_SmallNets,13372,-1,Jusneesiinol,N/A,N/A,N/A,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
