experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierrSmalNets,6053,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6054,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,199,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,1,subclass,2,Library
dorcierrSmalNets,6055,2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2663,no matches,no matches,no matches,Carboxylic acids and derivatives,0.75,class,4,Insilico
dorcierrSmalNets,6056,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748,no matches,no matches,no matches,Organic acids and derivatives,1,superclass,2,Insilico
dorcierrSmalNets,6057,1222,NA,NA,NA,Phenylpropanoids and polyketides,Neoflavonoids,Neoflavans,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1222,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6058,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6059,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,464,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6060,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,2575,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,6,Insilico
dorcierrSmalNets,6061,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,1184,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6062,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,423,no matches,no matches,no matches,N/A,0.6,superclass,10,Insilico
dorcierrSmalNets,6063,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6064,964,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,964,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6065,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6066,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,574,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6067,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6068,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6069,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,788,no matches,no matches,no matches,Steroids and steroid derivatives,0.7142857142857143,class,7,Insilico
dorcierrSmalNets,6070,5091,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,5091,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6071,2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2715,no matches,no matches,no matches,Carboxylic acids and derivatives,1,class,2,Insilico
dorcierrSmalNets,6072,1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,NA,1181,no matches,no matches,no matches,Benzenoids,0.75,superclass,4,Insilico
dorcierrSmalNets,6073,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6074,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",101,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6075,2946,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2946,no matches,no matches,no matches,Organic acids and derivatives,0.6666666666666666,superclass,6,Insilico
dorcierrSmalNets,6076,3843,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,3843,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dorcierrSmalNets,6077,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6078,528,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Pyrazolopyrimidines,"Pyrazolo[1,5-a]pyrimidines",Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,528,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6079,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,684,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6080,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,155,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6081,-1,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6082,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,775,no matches,no matches,no matches,Lipids and lipid-like molecules,0.75,superclass,4,Insilico
dorcierrSmalNets,6083,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6084,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",544,no matches,no matches,no matches,Fatty Acyls,0.75,class,8,Insilico
dorcierrSmalNets,6085,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6086,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6087,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6088,728,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,728,Phenylpropanoids and polyketides,Macrolides and analogues,nan,Lipids and lipid-like molecules,0.5714285714285714,superclass,7,Library
dorcierrSmalNets,6089,-1,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Benzothiazoles,NA,-1,Organoheterocyclic compounds,Benzothiazoles,nan,N/A,1,NA,NA,Library
dorcierrSmalNets,6090,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",732,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6091,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6092,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6093,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,541,no matches,no matches,no matches,Organic acids and derivatives,0.625,superclass,16,Insilico
dorcierrSmalNets,6094,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6095,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6096,116,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,116,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Organic oxygen compounds,0.6,superclass,5,Library
dorcierrSmalNets,6097,4168,Organoheterocyclic compounds,Dihydrofurans,Furanones,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,4168,Organoheterocyclic compounds,Dihydrofurans,Furanones,Furanones,1,subclass,1,Library
dorcierrSmalNets,6098,-1,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6099,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,670,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6100,241,NA,NA,NA,Organoheterocyclic compounds,Quinolines and derivatives,Quinolones and derivatives,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",241,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,0.875,subclass,8,Library
dorcierrSmalNets,6101,214,NA,NA,NA,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,214,Phenylpropanoids and polyketides,Stilbenes,nan,N/A,1,subclass,2,Library
dorcierrSmalNets,6102,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,30,Insilico
dorcierrSmalNets,6103,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6104,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6105,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6106,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,1908,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6107,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",708,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,0.75,subclass,4,Library
dorcierrSmalNets,6108,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,469,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6,superclass,30,Insilico
dorcierrSmalNets,6109,3606,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,3606,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,2,Insilico
dorcierrSmalNets,6110,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",41,no matches,no matches,no matches,Organic acids and derivatives,0.7,superclass,30,Insilico
dorcierrSmalNets,6111,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",510,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6112,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Anilides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6113,6412,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,6412,no matches,no matches,no matches,Tricarboxylic acids and derivatives,1,subclass,2,Insilico
dorcierrSmalNets,6114,730,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Retinoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,730,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierrSmalNets,6115,2327,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,2327,no matches,no matches,no matches,N/A,1,subclass,1,Library
dorcierrSmalNets,6116,2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,2104,no matches,no matches,no matches,Carbohydrates and carbohydrate conjugates,1,subclass,4,Insilico
dorcierrSmalNets,6117,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6118,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6119,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6120,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,125,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6121,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6122,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,83,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6123,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organosulfur compounds,Thioethers,NA,1332,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6124,4446,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,4446,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6125,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,NA,155,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6126,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6127,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6128,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6129,833,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,833,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,6130,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1152,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6131,3731,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,3731,no matches,no matches,no matches,Organoheterocyclic compounds,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,6132,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6133,1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1396,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6086956521739131,superclass,46,Insilico
dorcierrSmalNets,6134,4104,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",4104,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.8,subclass,5,Insilico
dorcierrSmalNets,6135,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,91,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7894736842105263,superclass,19,Insilico
dorcierrSmalNets,6136,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6137,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6138,6554,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,6554,no matches,no matches,no matches,Organic acids and derivatives,0.6666666666666666,superclass,3,Insilico
dorcierrSmalNets,6139,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6140,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6141,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6142,1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1576,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.75,subclass,8,Insilico
dorcierrSmalNets,6143,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,1299,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6,superclass,5,Insilico
dorcierrSmalNets,6144,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,1095,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,1,superclass,5,Library
dorcierrSmalNets,6145,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6146,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,814,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8571428571428571,superclass,14,Insilico
dorcierrSmalNets,6147,1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,1430,no matches,no matches,no matches,"Amino acids, peptides, and analogues",0.7777777777777778,subclass,9,Insilico
dorcierrSmalNets,6148,1544,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzenoids,Benzene and substituted derivatives,N-phenylureas,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,1544,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,1,subclass,1,Library
dorcierrSmalNets,6149,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,674,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Benzenoids,0.5555555555555556,superclass,9,Library
dorcierrSmalNets,6150,674,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,674,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Benzenoids,0.5555555555555556,superclass,9,Library
dorcierrSmalNets,6151,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",271,no matches,no matches,no matches,Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dorcierrSmalNets,6152,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6153,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6154,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,784,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,6,Insilico
dorcierrSmalNets,6155,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6156,3561,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,3561,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6157,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6158,331,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,331,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,1,superclass,4,Library
dorcierrSmalNets,6159,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,588,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6160,2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,2098,no matches,no matches,no matches,Benzenoids,0.7272727272727273,superclass,11,Insilico
dorcierrSmalNets,6161,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6162,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6163,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6164,3673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3673,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6165,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Oxepanes,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6166,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,504,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5681818181818182,superclass,44,Insilico
dorcierrSmalNets,6167,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6168,1487,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,1487,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,N/A,0.6666666666666666,superclass,3,Library
dorcierrSmalNets,6169,4851,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",4851,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
dorcierrSmalNets,6170,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6171,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,144,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierrSmalNets,6172,2047,NA,NA,NA,Benzenoids,Phenols,Methoxyphenols,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,2047,no matches,no matches,no matches,NA,NA,NA,NA,NA
