experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_unmodified,6023,2552,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.6714285714285714,superclass,7,Insilico
dataset1_unmodified,6024,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6025,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6026,1391,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_unmodified,6027,3882,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_unmodified,6028,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,NA,NA,NA,NA,NA
dataset1_unmodified,6029,233,NA,NA,NA,NA,Alkaloids and derivatives,NA,NA,Lipids and lipid-like molecules,0.6470588235294118,superclass,17,Insilico
dataset1_unmodified,6030,7,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6031,74,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8260869565217391,superclass,23,Library
dataset1_unmodified,6032,992,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Organic acids and derivatives,0.6666666666666666,superclass,3,Insilico
dataset1_unmodified,6033,2993,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Prenol lipids,0.7666666666666666,class,3,Insilico
dataset1_unmodified,6034,295,NA,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6035,-1,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,NA,NA,NA,NA,NA
dataset1_unmodified,6036,5247,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,"Amino acids, peptides, and analogues",0.85,subclass,4,Insilico
dataset1_unmodified,6037,6707,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_unmodified,6038,328,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_unmodified,6039,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6040,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_unmodified,6041,2092,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6042,1847,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6043,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,NA,NA,NA,NA,NA
dataset1_unmodified,6044,3801,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_unmodified,6045,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6046,437,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6388888888888888,superclass,72,Insilico
dataset1_unmodified,6047,4190,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Prenol lipids,0.7666666666666666,class,3,Insilico
dataset1_unmodified,6048,1671,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,1,Insilico
dataset1_unmodified,6049,459,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6050,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6051,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,NA,NA,NA,NA,NA
dataset1_unmodified,6052,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6053,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6054,147,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,1,subclass,2,Library
dataset1_unmodified,6055,798,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,0.85,class,4,Insilico
dataset1_unmodified,6056,197,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,1,superclass,2,Insilico
dataset1_unmodified,6057,295,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6058,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_unmodified,6059,148,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Tetracarboxylic acids and derivatives,1,subclass,3,Library
dataset1_unmodified,6060,3700,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Benzenoids,0.6666666666666666,superclass,6,Insilico
dataset1_unmodified,6061,1120,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,Lipids and lipid-like molecules,0.9333333333333333,superclass,6,Insilico
dataset1_unmodified,6062,540,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,0.7,superclass,10,Insilico
dataset1_unmodified,6063,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6064,7143,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6065,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6066,1254,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_unmodified,6067,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_unmodified,6068,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6069,2492,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Steroids and steroid derivatives,0.8142857142857143,class,7,Insilico
dataset1_unmodified,6070,6961,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6071,1440,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,1.1,class,2,Insilico
dataset1_unmodified,6072,2345,NA,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,NA,Benzenoids,0.85,superclass,4,Insilico
dataset1_unmodified,6073,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6074,1013,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylpropanoids and polyketides,0.5285714285714286,superclass,7,Insilico
dataset1_unmodified,6075,293,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,6,Insilico
dataset1_unmodified,6076,170,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,Sesquiterpenoids,1,subclass,1,Library
dataset1_unmodified,6077,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6078,217,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6079,322,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6080,220,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6081,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6082,1624,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.85,superclass,4,Insilico
dataset1_unmodified,6083,222,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Lipids and lipid-like molecules,0.8222222222222222,superclass,72,Insilico
dataset1_unmodified,6084,883,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Fatty Acyls,0.85,class,8,Insilico
dataset1_unmodified,6085,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6086,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_unmodified,6087,37,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6088,1239,"Massbank:AC000287 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one",Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,1.1,subclass,4,Library
dataset1_unmodified,6089,-1,"Massbank:EA030104 Benzisothiazolone (BIT)|1,2-Benzisothiazol-3(2H)-one|1,2-benzothiazol-3-one",N/A,N/A,N/A,Organoheterocyclic compounds,Benzothiazoles,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6090,3888,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6091,-1,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA
dataset1_unmodified,6092,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_unmodified,6093,154,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Carboxylic acids and derivatives,0.725,class,16,Insilico
dataset1_unmodified,6094,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6095,37,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6096,247,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,0.75,subclass,4,Library
dataset1_unmodified,6097,4234,NCGC00380112-01!2-(6-hydroxy-6-methyloctyl)-2H-furan-5-one,Organoheterocyclic compounds,Dihydrofurans,Furanones,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Furanones,1,subclass,1,Library
dataset1_unmodified,6098,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_unmodified,6099,1348,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,NA,NA,NA,NA,NA
dataset1_unmodified,6100,280,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-alkylindoles,0.875,subclass,8,Library
dataset1_unmodified,6101,375,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6102,437,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,0.6388888888888888,superclass,72,Insilico
dataset1_unmodified,6103,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6104,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6105,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6106,723,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6107,336,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,1,Library
dataset1_unmodified,6108,165,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty Acyls,1,class,2,Library
dataset1_unmodified,6109,599,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Benzene and substituted derivatives,1.1,class,2,Insilico
dataset1_unmodified,6110,437,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6388888888888888,superclass,72,Insilico
dataset1_unmodified,6111,19,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6112,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Anilides,NA,NA,NA,NA,NA
dataset1_unmodified,6113,1309,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,1.1,subclass,2,Insilico
dataset1_unmodified,6114,627,"1,2-Dihydrodesoxymetasone",N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,1,superclass,5,Library
dataset1_unmodified,6115,702,Quinoline alkaloid,N/A,N/A,N/A,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dataset1_unmodified,6116,247,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Carbohydrates and carbohydrate conjugates,0.75,subclass,4,Library
dataset1_unmodified,6117,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6118,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6119,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6120,1343,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,NA,NA,NA,NA
dataset1_unmodified,6121,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6122,459,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6123,55,NA,NA,NA,NA,Organosulfur compounds,Thioethers,NA,Organic acids and derivatives,0.5342465753424658,superclass,73,Insilico
dataset1_unmodified,6124,3089,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6125,220,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6126,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6127,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6128,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6129,1060,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Benzene and substituted derivatives,0.7666666666666666,class,3,Insilico
dataset1_unmodified,6130,1430,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6131,4521,NA,NA,NA,NA,Benzenoids,NA,NA,Azoles,0.7666666666666666,class,3,Insilico
dataset1_unmodified,6132,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6133,222,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Lipids and lipid-like molecules,0.8222222222222222,superclass,72,Insilico
dataset1_unmodified,6134,671,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.9,subclass,5,Insilico
dataset1_unmodified,6135,345,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,0.9421052631578947,superclass,19,Insilico
dataset1_unmodified,6136,-1,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolides and analogues,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6137,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6138,626,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Carboxylic acids and derivatives,0.7666666666666666,class,3,Insilico
dataset1_unmodified,6139,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6140,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6141,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6142,1291,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.85,subclass,8,Insilico
dataset1_unmodified,6143,4365,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,0.7,superclass,5,Insilico
dataset1_unmodified,6144,427,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,1,superclass,3,Library
dataset1_unmodified,6145,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,NA
dataset1_unmodified,6146,443,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Lipids and lipid-like molecules,0.9571428571428571,superclass,14,Insilico
dataset1_unmodified,6147,602,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,"Amino acids, peptides, and analogues",0.8777777777777778,subclass,9,Insilico
dataset1_unmodified,6148,1221,4-Amino-N-(tert-butyl)benzamide,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,1,subclass,1,Library
dataset1_unmodified,6149,952,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Phenylmethylamines,0.8333333333333334,subclass,6,Library
dataset1_unmodified,6150,952,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Phenylmethylamines,0.8333333333333334,subclass,6,Library
dataset1_unmodified,6151,866,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5769230769230769,superclass,26,Insilico
dataset1_unmodified,6152,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6153,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6154,535,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Fatty Acyls,0.7666666666666666,class,6,Insilico
dataset1_unmodified,6155,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_unmodified,6156,4628,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_unmodified,6157,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6158,249,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,Lipids and lipid-like molecules,0.5384615384615384,superclass,13,Library
dataset1_unmodified,6159,13,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_unmodified,6160,244,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,Benzenoids,0.8272727272727273,superclass,11,Insilico
dataset1_unmodified,6161,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6162,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_unmodified,6163,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_unmodified,6164,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6165,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Oxepanes,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6166,434,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico
dataset1_unmodified,6167,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6168,165,9-OxoOTrE,N/A,N/A,N/A,Lipids and lipid-like molecules,NA,NA,Fatty Acyls,1,class,2,Library
dataset1_unmodified,6169,5993,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_unmodified,6170,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_unmodified,6171,845,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_unmodified,6172,1304,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Benzenoids,0.6,superclass,4,Insilico
dataset1_unmodified,6173,567,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6174,37,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6175,2293,"NCGC00385600-01_C13H22O3_2-Cyclohexen-1-one, 4-hydroxy-4-(3-hydroxybutyl)-3,5,5-trimethyl-",Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,1,subclass,1,Library
dataset1_unmodified,6176,35,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic acids and derivatives,0.6806451612903226,superclass,31,Insilico
dataset1_unmodified,6177,915,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Carboxylic acids and derivatives,0.9,class,5,Insilico
dataset1_unmodified,6178,1409,Dinor-12-oxophytodienoic acid,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dataset1_unmodified,6179,375,NA,NA,NA,NA,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 3'-deoxyribonucleosides,NA,NA,NA,NA,NA
dataset1_unmodified,6180,434,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico
dataset1_unmodified,6181,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6182,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6183,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6184,1239,Brefeldin A,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,1.1,subclass,4,Library
dataset1_unmodified,6185,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_unmodified,6186,226,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Tryptamines and derivatives,1,subclass,1,Library
dataset1_unmodified,6187,6485,NA,NA,NA,NA,NA,NA,NA,Hydroxysteroids,1,subclass,1,Insilico
dataset1_unmodified,6188,3172,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_unmodified,6189,4999,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid derivatives,0.7666666666666666,subclass,3,Insilico
dataset1_unmodified,6190,2177,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Organic oxygen compounds,0.6,superclass,6,Insilico
dataset1_unmodified,6191,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA,NA
dataset1_unmodified,6192,3360,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
